UDI,Type,Air_temperature[K],Process_temperature[K],Rotational_speed[rpm],Torque[Nm],Tool_wear[min],Machine_failure,Power[W],strain,Temperature_difference
322,M,299.4,309.2,1764.0,42.1,138,0,7776.95,5809.8,9.800000000000011
323,M,300.4,309.9,1490.0,46.5,40,0,7255.51,1860.0,9.5
324,L,299.2,308.4,1647.0,35.8,234,0,6174.55,8377.199999999999,9.199999999999989
325,H,297.9,306.5,1332.0,47.3,5,1,6597.72,236.5,8.600000000000023
326,M,298.4,307.3,1408.0,51.2,105,0,7549.21,5376.0,8.900000000000034
327,L,302.4,312.1,1327.0,44.0,233,0,6114.38,10252.0,9.700000000000045
328,M,300.5,308.9,1529.0,34.5,241,0,5524.02,8314.5,8.399999999999977
329,L,301.2,309.8,1384.0,49.3,44,0,7145.15,2169.2,8.600000000000023
330,L,298.2,309.2,1265.0,44.7,208,0,5921.43,9297.6,11.0
331,L,294.4000000000001,304.3,1468.0,46.1,227,0,7086.89,10464.7,9.89999999999992
332,M,299.0,308.5,1228.0,55.2,184,0,7098.49,10156.800000000001,9.5
333,L,298.3,310.5,1775.0,47.0,81,0,8736.25,3807.0,12.199999999999989
334,L,300.7,309.0,1438.0,55.6,160,0,8372.64,8896.0,8.300000000000011
335,L,305.5999999999999,316.25000000000006,1714.0,38.4,188,0,6892.4,7219.2,10.650000000000148
336,L,301.4,311.3,1449.0,35.6,17,0,5401.91,605.2,9.900000000000034
337,M,305.5,316.25000000000006,1324.0,51.3,6,0,7112.69,307.79999999999995,10.750000000000057
338,M,301.1,311.2,1748.0,30.1,28,0,5509.81,842.8000000000001,10.099999999999966
339,L,298.7,306.9,1553.0,58.7,196,1,9546.37,11505.2,8.199999999999989
340,L,300.7,310.8,1875.0,52.9,143,0,10386.89,7564.7,10.100000000000023
341,L,303.6,313.9,1454.0,40.8,222,0,6212.31,9057.599999999999,10.299999999999955
342,L,303.7,311.5,1458.0,51.9,196,0,7924.16,10172.4,7.800000000000011
343,L,298.8,310.8,1717.0,46.5,73,0,8360.88,3394.5,12.0
344,L,300.5,310.8,1719.0,27.1,156,0,4878.36,4227.6,10.300000000000011
345,L,297.1,307.8,1565.0,31.8,156,0,5211.59,4960.8,10.699999999999989
346,M,301.6,310.5,2026.5,42.7,15,0,9061.56,640.5,8.899999999999977
347,M,303.1,313.8,1487.0,41.5,3,0,6462.31,124.5,10.699999999999989
348,L,300.1,311.2,1310.0,52.9,64,0,7256.97,3385.6,11.099999999999966
349,L,298.7,308.9,1358.0,42.9,71,0,6100.78,3045.9,10.199999999999989
350,M,300.7,310.7,1488.0,27.3,219,0,4253.97,5978.7,10.0
351,L,300.8,309.9,1809.0,34.5,128,0,6535.61,4416.0,9.099999999999966
352,M,300.2,309.9,1504.0,47.3,249,0,7449.68,11777.699999999999,9.699999999999989
353,M,300.4,309.8,1818.0,21.7,219,0,4131.26,4752.3,9.400000000000034
354,L,299.7,310.2,1615.0,25.8,130,0,4363.36,3354.0,10.5
355,L,302.0,311.1,1731.0,36.2,63,0,6561.97,2280.6000000000004,9.100000000000023
356,M,301.5,312.0,1607.0,49.1,241,0,8262.78,11833.1,10.5
357,L,298.0,307.2,1605.0,37.7,65,0,6336.44,2450.5,9.199999999999989
358,L,298.0,307.7,1672.0,44.5,88,0,7791.57,3916.0,9.699999999999989
359,H,299.5,310.1,1436.0,39.9,56,0,6000.06,2234.4,10.600000000000023
360,L,301.5,310.8,1438.0,38.5,100,0,5797.6,3850.0,9.300000000000011
361,L,300.3,310.9,1600.0,33.4,202,1,5596.22,6746.799999999999,10.599999999999966
362,M,298.7,309.3,1885.0,48.3,109,0,9534.26,5264.7,10.600000000000023
363,L,300.5,310.3,1262.0,27.4,17,0,3621.08,465.79999999999995,9.800000000000011
364,L,299.3,310.5,1174.0,37.6,105,0,4622.58,3948.0,11.199999999999989
365,H,301.8,311.8,1490.0,51.3,38,0,8004.46,1949.3999999999999,10.0
366,L,300.7,311.8,1722.0,32.3,231,0,5824.58,7461.299999999999,11.100000000000023
367,H,299.4,311.2,1547.0,24.4,123,0,3952.84,3001.2,11.800000000000011
368,H,300.5,310.2,1328.0,18.8,120,0,2614.48,2256.0,9.699999999999989
369,L,302.6,313.3,1552.0,46.5,83,0,7557.42,3859.5,10.699999999999989
370,L,298.9,308.2,1227.0,47.2,208,0,6064.78,9817.6,9.300000000000011
371,L,300.8,309.8,1650.0,36.5,6,0,6306.75,219.0,9.0
372,L,299.9,309.7,1482.0,27.2,182,0,4221.3,4950.4,9.800000000000011
373,L,300.9,309.5,1523.0,38.4,111,0,6124.35,4262.4,8.600000000000023
374,M,298.7,307.8,1614.0,51.6,144,0,8721.31,7430.400000000001,9.100000000000023
375,L,300.2,310.8,1574.0,27.3,67,0,4499.83,1829.1000000000001,10.600000000000023
376,L,302.2,311.7,1441.0,50.4,35,0,7605.42,1764.0,9.5
377,M,298.1,308.8,1723.0,23.0,123,0,4149.94,2829.0,10.699999999999989
378,L,297.3,307.6,1680.0,28.6,221,0,5031.57,6320.6,10.300000000000011
379,M,297.4,309.3,1220.0,41.0,0,0,5238.08,0.0,11.900000000000034
380,L,297.7,308.2,1496.0,49.3,246,1,7723.38,12127.8,10.5
381,L,301.2,312.3,1344.0,54.6,34,0,7684.59,1856.4,11.100000000000023
382,M,297.2,307.6,1311.0,49.8,75,0,6836.92,3735.0,10.400000000000034
383,M,299.4,309.7,1633.0,55.4,144,0,9473.81,7977.599999999999,10.300000000000011
384,M,301.2,312.4,1462.0,41.7,79,0,6384.28,3294.3,11.199999999999989
385,M,300.8,311.5,1512.0,33.7,155,0,5335.93,5223.5,10.699999999999989
386,M,299.2,309.4,1418.0,51.7,31,0,7677.07,1602.7,10.199999999999989
387,L,300.4,310.6,1604.0,53.5,237,1,8986.42,12679.5,10.200000000000045
388,L,300.2,310.8,1659.0,49.2,182,0,8547.52,8954.4,10.600000000000023
389,M,299.6,308.9,1926.0,46.0,34,0,9277.75,1564.0,9.299999999999955
390,M,299.6,308.9,1505.0,53.8,127,0,8479.05,6832.599999999999,9.299999999999955
391,H,304.5,315.9,1278.0,43.3,18,0,5794.92,779.4,11.399999999999977
392,L,301.6,313.5,1447.0,39.7,92,0,6015.72,3652.4,11.899999999999977
393,L,305.0,314.0,1689.0,47.1,92,0,8330.66,4333.2,9.0
394,M,299.0,308.3,1399.0,44.7,242,0,6548.68,10817.400000000001,9.300000000000011
395,L,299.8,311.0,1272.0,48.7,79,0,6487.01,3847.3,11.199999999999989
396,H,297.3,307.9,1403.0,38.6,3,0,5671.18,115.80000000000001,10.599999999999966
397,M,298.4,309.1,1442.0,49.0,148,0,7399.29,7252.0,10.700000000000045
398,L,303.8,314.7,1344.0,48.4,112,0,6811.98,5420.8,10.899999999999977
399,M,299.0,308.7,1576.0,42.0,114,0,6931.61,4788.0,9.699999999999989
400,M,303.8,314.2,1523.0,32.4,171,0,5167.42,5540.4,10.399999999999977
401,L,297.5,307.8,1679.0,52.3,61,0,9195.62,3190.2999999999997,10.300000000000011
402,H,297.9,307.0,1458.0,27.9,128,0,4259.81,3571.2,9.100000000000023
403,L,299.3,309.6,1637.0,30.4,82,0,5211.36,2492.7999999999997,10.300000000000011
404,M,299.9,311.1,1449.0,41.6,50,0,6312.34,2080.0,11.200000000000045
405,L,301.8,311.5,1335.0,14.9,115,0,2083.03,1713.5,9.699999999999989
406,M,300.9,311.1,1440.0,55.3,107,0,8339.04,5917.099999999999,10.200000000000045
407,L,299.2,309.4,1248.0,40.0,217,0,5227.61,8680.0,10.199999999999989
408,L,299.7,309.4,1858.0,55.2,203,1,10740.23,11205.6,9.699999999999989
409,H,299.4,310.0,1563.0,57.9,144,0,9476.9,8337.6,10.600000000000023
410,L,298.2,307.5,1395.0,38.4,36,0,5609.63,1382.3999999999999,9.300000000000011
411,L,298.2,309.6,1470.0,53.3,219,1,8204.9,11672.699999999999,11.400000000000034
412,H,302.1,312.7,1099.0,29.3,35,0,3372.05,1025.5,10.599999999999966
413,H,296.3,305.4,1794.0,44.2,156,0,8303.73,6895.200000000001,9.099999999999966
414,L,303.2,314.9,1777.0,35.2,68,0,6550.26,2393.6000000000004,11.699999999999989
415,M,299.3,309.5,1557.0,46.8,101,0,7630.68,4726.799999999999,10.199999999999989
416,L,298.5,307.7,1595.0,48.7,130,0,8134.26,6331.0,9.199999999999989
417,L,301.5,312.6,1311.0,38.3,142,0,5258.12,5438.599999999999,11.100000000000023
418,L,303.0,313.5,1324.0,45.3,194,0,6280.8,8788.199999999999,10.5
419,M,302.2,310.5,1234.0,49.3,76,1,6370.75,3746.7999999999997,8.300000000000011
420,M,301.0,310.5,1509.0,41.8,196,0,6605.32,8192.8,9.5
421,M,302.2,312.5,1727.0,65.2,148,0,11791.49,9649.6,10.300000000000011
422,M,296.6,304.4,1469.0,38.5,104,0,5922.58,4004.0,7.7999999999999545
423,L,299.0,309.0,1600.0,56.4,22,0,9449.91,1240.8,10.0
424,L,298.2,308.3,1713.0,51.3,46,0,9202.45,2359.7999999999997,10.100000000000023
425,L,302.4,311.3,1247.0,21.4,213,0,2794.53,4558.2,8.900000000000034
426,L,299.2,309.5,1868.0,54.8,33,0,10719.78,1808.3999999999999,10.300000000000011
427,L,301.7,311.7,1745.0,50.6,40,0,9246.44,2024.0,10.0
428,M,301.1,309.9,1629.0,41.0,217,0,6994.13,8897.0,8.799999999999955
429,L,298.3,309.2,1703.0,43.6,46,0,7775.53,2005.6000000000001,10.899999999999977
430,L,298.8,309.7,1711.0,44.8,158,0,8027.06,7078.4,10.899999999999977
431,L,302.6,312.3,1590.0,53.6,34,0,8924.64,1822.4,9.699999999999989
432,M,298.4,308.3,1793.0,35.8,134,0,6721.9,4797.2,9.900000000000034
433,M,300.2,311.0,1456.0,55.7,231,1,8492.69,12866.7,10.800000000000011
434,L,298.4,308.2,1620.0,29.1,44,0,4936.7,1280.4,9.800000000000011
435,L,299.4,307.4,1774.0,22.4,56,0,4161.31,1254.3999999999999,8.0
436,M,299.9,310.4,1056.0,45.8,223,0,5064.75,10213.4,10.5
437,L,298.4,307.6,1616.0,52.4,116,0,8867.5,6078.4,9.200000000000045
438,M,298.1,307.7,1667.0,38.1,149,0,6651.03,5676.900000000001,9.599999999999966
439,M,300.6,312.0,1232.0,17.3,110,0,2231.95,1903.0,11.399999999999977
440,L,298.3,308.2,1588.0,25.1,69,0,4174.0,1731.9,9.899999999999977
441,L,298.4,308.4,1395.0,44.2,148,0,6456.92,6541.6,10.0
442,H,298.1,308.6,1609.0,39.8,236,0,6706.06,9392.8,10.5
443,L,299.8,310.3,1520.0,52.7,102,0,8388.47,5375.400000000001,10.5
444,L,301.9,311.0,1368.0,40.6,48,0,5816.22,1948.8000000000002,9.100000000000023
445,M,303.0,313.0,1736.0,32.5,46,0,5908.29,1495.0,10.0
446,H,298.5,308.6,1463.0,43.0,100,0,6587.82,4300.0,10.100000000000023
447,H,304.3,314.6,1586.0,50.0,154,0,8304.28,7700.0,10.300000000000011
448,M,298.0,308.3,1773.0,53.4,9,0,9914.68,480.59999999999997,10.300000000000011
449,L,302.2,314.8,1373.0,38.8,85,0,5578.67,3297.9999999999995,12.600000000000023
450,L,298.6,307.4,1539.0,40.6,171,0,6543.25,6942.6,8.799999999999955
451,M,298.3,309.2,1449.0,47.7,178,0,7237.95,8490.6,10.899999999999977
452,L,298.5,309.7,1489.0,32.4,145,0,5052.06,4698.0,11.199999999999989
453,L,299.9,310.4,1923.0,47.2,195,0,9504.95,9204.0,10.5
454,H,301.2,310.5,1619.0,37.6,236,0,6374.75,8873.6,9.300000000000011
455,L,301.3,313.0,1594.0,39.1,98,0,6526.7,3831.8,11.699999999999989
456,L,298.1,305.9,1631.0,39.9,229,0,6814.84,9137.1,7.7999999999999545
457,L,298.0,307.3,1615.0,41.2,37,0,6967.84,1524.4,9.300000000000011
458,L,298.2,309.3,1211.0,59.0,35,0,7482.12,2065.0,11.100000000000023
459,L,299.8,309.4,1949.0,35.2,59,0,7184.28,2076.8,9.599999999999966
460,L,299.6,311.2,1275.0,35.7,195,0,4766.58,6961.500000000001,11.599999999999966
461,L,298.1,306.6,1848.0,54.3,236,1,10508.25,12814.8,8.5
462,M,300.5,309.4,1648.0,44.3,73,0,7645.21,3233.8999999999996,8.899999999999977
463,M,304.5,314.0,1570.0,47.5,95,0,7809.48,4512.5,9.5
464,L,299.0,309.4,1483.0,29.6,73,0,4596.86,2160.8,10.399999999999977
465,H,299.1,308.9,2004.0,42.4,234,0,8898.0,9921.6,9.799999999999955
466,L,301.1,310.6,1646.0,48.0,172,0,8273.7,8256.0,9.5
467,L,298.9,310.3,1541.0,33.2,73,0,5357.59,2423.6000000000004,11.400000000000034
468,M,301.3,312.9,1442.0,46.2,202,0,6976.47,9332.400000000001,11.599999999999966
469,L,298.6,308.1,1420.0,37.9,113,0,5635.81,4282.7,9.5
470,H,303.7,312.0,1547.0,33.5,230,0,5427.05,7705.0,8.300000000000011
471,L,300.7,308.5,1371.0,50.0,136,1,7178.54,6800.0,7.800000000000011
472,H,298.8,309.0,1659.0,51.2,12,0,8894.98,614.4000000000001,10.199999999999989
473,L,298.8,309.5,1422.0,41.2,184,0,6135.15,7580.8,10.699999999999989
474,M,299.0,309.0,1717.0,44.4,233,0,7983.29,10345.199999999999,10.0
475,L,302.7,312.7,1713.0,53.1,81,0,9525.34,4301.1,10.0
476,H,297.5,306.7,1528.0,36.0,110,0,5760.42,3960.0,9.199999999999989
477,L,298.7,309.3,1641.0,43.4,56,0,7458.08,2430.4,10.600000000000023
478,L,298.9,310.6,1650.0,36.1,164,0,6237.63,5920.400000000001,11.700000000000045
479,H,300.0,307.8,1276.0,29.8,174,1,3981.95,5185.2,7.800000000000011
480,L,299.5,309.4,1847.0,36.0,10,0,6963.03,360.0,9.899999999999977
481,M,297.0,306.0,1492.0,28.7,155,0,4484.14,4448.5,9.0
482,M,299.2,307.7,1662.0,44.1,5,0,7675.35,220.5,8.5
483,L,299.8,308.7,1667.0,32.2,160,0,5621.08,5152.0,8.899999999999977
484,M,298.7,309.1,1092.0,26.0,141,0,2973.2,3666.0,10.400000000000034
485,L,301.4,311.8,1420.0,47.3,174,0,7033.61,8230.199999999999,10.400000000000034
486,H,301.8,313.3,1688.0,46.6,28,0,8237.34,1304.8,11.5
487,L,299.8,309.9,1549.0,36.6,102,0,5936.92,3733.2000000000003,10.099999999999966
488,L,300.5,308.7,1661.0,46.9,142,0,8157.76,6659.8,8.199999999999989
489,H,295.7,305.4,1554.0,31.9,239,0,5191.23,7624.099999999999,9.699999999999989
490,M,299.2,307.8,1758.0,36.2,183,0,6664.32,6624.6,8.600000000000023
491,L,302.0,310.8,1558.0,44.0,68,0,7178.75,2992.0,8.800000000000011
492,M,299.2,309.7,1792.0,50.2,85,0,9420.42,4267.0,10.5
493,L,298.5,308.7,1362.0,36.1,243,0,5148.88,8772.300000000001,10.199999999999989
494,L,304.6,315.1,1515.0,34.0,158,0,5394.11,5372.0,10.5
495,L,303.6,313.3,1431.0,49.7,18,0,7447.74,894.6,9.699999999999989
496,L,300.9,311.7,1607.0,46.0,242,1,7741.09,11132.0,10.800000000000011
497,L,302.3,311.9,1488.0,41.4,145,0,6451.07,6003.0,9.599999999999966
498,L,295.5,306.7,1496.0,51.7,185,0,8099.36,9564.5,11.199999999999989
499,H,298.4,308.8,1411.0,59.3,197,0,8762.14,11682.099999999999,10.400000000000034
500,H,299.1,308.9,1455.0,43.5,200,0,6627.98,8700.0,9.799999999999955
501,M,299.5,309.7,1536.0,34.0,29,0,5468.88,986.0,10.199999999999989
502,L,299.0,309.0,1176.0,44.9,222,0,5529.45,9967.8,10.0
503,L,294.9,306.5,1125.0,31.7,162,0,3734.57,5135.4,11.600000000000023
504,M,300.8,311.0,1548.0,52.3,16,0,8478.15,836.8,10.199999999999989
505,M,301.1,311.1,1046.5,32.9,233,0,3605.49,7665.7,10.0
506,L,303.2,313.0,1503.0,38.0,143,0,5980.96,5434.0,9.800000000000011
507,H,298.4,309.3,1470.0,31.6,224,0,4864.44,7078.400000000001,10.900000000000034
508,M,298.3,309.0,1635.0,41.7,67,0,7139.74,2793.9,10.699999999999989
509,H,294.6,304.4,1417.0,42.1,222,0,6247.13,9346.2,9.799999999999955
510,M,299.4,308.3,1818.0,47.3,32,0,9005.0,1513.6,8.900000000000034
511,M,301.8,310.9,1689.0,41.1,249,0,7269.43,10233.9,9.099999999999966
512,L,298.8,308.6,1267.0,40.4,241,0,5360.27,9736.4,9.800000000000011
513,H,304.3,315.6,1487.0,34.2,243,0,5325.57,8310.6,11.300000000000011
514,M,299.5,309.2,1811.0,37.0,35,0,7016.96,1295.0,9.699999999999989
515,L,300.3,309.7,1413.0,26.0,10,0,3847.19,260.0,9.399999999999977
516,L,297.3,305.5,1528.0,53.8,187,0,8608.63,10060.6,8.199999999999989
517,L,300.6,312.1,1789.0,39.0,119,0,7306.4,4641.0,11.5
518,M,296.0,306.6,1441.0,56.2,3,0,8480.65,168.60000000000002,10.600000000000023
519,H,301.4,312.2,1739.0,38.7,190,0,7047.57,7353.000000000001,10.800000000000011
520,L,301.4,312.4,1375.0,21.0,242,0,3023.78,5082.0,11.0
521,L,302.7,312.6,1046.5,35.4,99,0,3879.46,3504.6,9.900000000000034
522,L,298.0,308.0,1757.0,39.9,4,0,7341.31,159.6,10.0
523,H,300.3,311.8,1616.0,40.6,191,0,6870.62,7754.6,11.5
524,M,301.1,311.3,1628.0,46.6,84,0,7944.54,3914.4,10.199999999999989
525,M,300.9,311.5,1342.0,41.6,204,1,5846.21,8486.4,10.600000000000023
526,L,298.3,309.1,1356.0,36.5,131,0,5183.0,4781.5,10.800000000000011
527,L,295.2,305.9,1743.0,30.8,233,1,5621.82,7176.400000000001,10.699999999999989
528,L,300.7,310.6,1581.0,35.9,113,0,5943.67,4056.7,9.900000000000034
529,L,299.7,309.7,1516.0,45.9,34,0,7286.86,1560.6,10.0
530,M,298.9,309.6,1577.0,48.4,25,0,7992.92,1210.0,10.700000000000045
531,M,301.5,312.3,1808.0,33.2,153,0,6285.87,5079.6,10.800000000000011
532,H,299.9,311.1,1667.0,49.9,18,0,8710.93,898.1999999999999,11.200000000000045
533,H,297.4,307.9,1453.0,45.6,36,0,6938.4,1641.6000000000001,10.5
534,L,296.1,306.7,1286.0,31.1,138,0,4188.22,4291.8,10.599999999999966
535,M,297.7,307.3,1643.0,42.4,65,0,7295.11,2756.0,9.600000000000023
536,H,304.8,314.2,1372.0,43.6,127,0,6264.25,5537.2,9.399999999999977
537,M,301.4,312.2,1326.0,29.3,30,0,4068.55,879.0,10.800000000000011
538,L,300.4,309.8,1773.0,26.4,145,0,4901.64,3828.0,9.400000000000034
539,L,299.6,309.6,1694.0,44.6,202,0,7911.83,9009.2,10.0
540,L,299.5,310.9,1607.0,35.4,43,0,5957.28,1522.2,11.399999999999977
541,H,302.3,313.6,1316.0,55.0,15,0,7579.62,825.0,11.300000000000011
542,M,299.0,309.3,1858.0,57.0,185,0,11090.45,10545.0,10.300000000000011
543,L,301.2,310.9,1722.0,44.6,1,0,8042.6,44.6,9.699999999999989
544,M,299.3,309.2,1483.0,49.4,58,0,7671.79,2865.2,9.899999999999977
545,M,303.9,314.7,1445.0,29.7,245,0,4494.21,7276.5,10.800000000000011
546,L,301.5,311.4,1552.0,26.6,223,0,4323.17,5931.8,9.899999999999977
547,L,302.5,311.9,1452.0,38.5,119,0,5854.04,4581.5,9.399999999999977
548,M,298.8,310.0,1933.0,27.1,249,0,5485.67,6747.900000000001,11.199999999999989
549,L,302.1,312.3,1468.0,43.0,175,0,6610.33,7525.0,10.199999999999989
550,M,299.4,308.8,1346.0,32.1,239,0,4524.58,7671.900000000001,9.400000000000034
551,L,300.2,310.7,1822.0,41.8,213,0,7975.41,8903.4,10.5
552,M,303.3,314.2,1436.0,38.2,163,0,5744.42,6226.6,10.899999999999977
553,L,297.9,306.9,1678.0,46.2,7,0,8118.25,323.40000000000003,9.0
554,L,300.4,310.2,1658.0,43.2,35,0,7500.62,1512.0,9.800000000000011
555,M,300.9,310.6,1527.0,35.9,106,0,5740.66,3805.3999999999996,9.700000000000045
556,L,301.0,311.5,1363.0,26.3,24,0,3753.88,631.2,10.5
557,L,299.1,309.7,1529.0,41.5,167,0,6644.83,6930.5,10.599999999999966
558,L,304.2,313.6,1328.0,22.5,124,0,3129.03,2790.0,9.400000000000034
559,M,297.4,305.9,1533.0,52.3,235,1,8396.0,12290.5,8.5
560,M,302.9,313.9,1676.0,45.2,222,1,7933.07,10034.400000000001,11.0
561,M,302.4,311.3,1845.0,48.3,3,0,9331.94,144.89999999999998,8.900000000000034
562,L,303.8,314.1,1343.0,30.2,230,0,4247.29,6946.0,10.300000000000011
563,L,296.8,306.7,1493.0,43.4,108,0,6785.44,4687.2,9.899999999999977
564,L,298.3,308.4,1444.0,33.3,170,0,5035.47,5660.999999999999,10.099999999999966
565,L,303.0,314.6,1586.0,41.4,201,1,6875.94,8321.4,11.600000000000023
566,L,296.2,309.3,1265.0,30.0,154,0,3974.11,4620.0,13.100000000000023
567,L,296.8,305.2,1371.0,39.1,232,1,5613.62,9071.2,8.399999999999977
568,L,299.0,310.0,1235.0,26.2,165,0,3388.42,4323.0,11.0
569,H,300.4,310.2,1280.0,38.3,208,0,5133.78,7966.4,9.800000000000011
570,L,303.2,314.2,1419.0,23.5,108,0,3492.04,2538.0,11.0
571,L,299.6,310.6,1837.0,57.3,165,0,11022.81,9454.5,11.0
572,M,298.8,310.2,1600.0,41.5,119,0,6953.39,4938.5,11.399999999999977
573,L,300.6,310.9,1549.0,40.0,191,0,6488.44,7640.0,10.299999999999955
574,M,300.9,310.0,1779.0,46.6,216,0,8681.41,10065.6,9.100000000000023
575,M,300.9,311.8,1606.0,27.0,144,0,4540.86,3888.0,10.900000000000034
576,H,299.6,309.8,1623.0,32.1,140,0,5455.72,4494.0,10.199999999999989
577,L,296.1,305.9,1453.0,45.2,84,0,6877.53,3796.8,9.799999999999955
578,H,298.2,307.7,1423.0,41.5,78,0,6184.17,3237.0,9.5
579,L,302.8,313.8,1303.0,32.7,111,0,4461.91,3629.7000000000003,11.0
580,L,300.4,312.0,1430.0,46.4,116,0,6948.37,5382.4,11.600000000000023
581,L,299.4,308.2,1487.0,42.9,23,0,6680.31,986.6999999999999,8.800000000000011
582,H,302.2,312.9,1599.0,44.9,6,0,7518.37,269.4,10.699999999999989
583,L,297.7,307.4,1531.0,43.8,191,0,7022.28,8365.8,9.699999999999989
584,L,299.5,308.1,1472.0,33.1,116,0,5102.28,3839.6000000000004,8.600000000000023
585,M,300.3,310.4,1374.0,39.1,236,0,5625.9,9227.6,10.099999999999966
586,L,299.1,308.3,1609.0,21.4,62,0,3605.77,1326.8,9.199999999999989
587,L,300.2,308.6,1448.0,34.8,229,0,5276.87,7969.199999999999,8.400000000000034
588,L,299.6,308.8,1601.0,37.5,231,0,6287.11,8662.5,9.199999999999989
589,L,297.2,306.2,1195.0,46.1,149,0,5768.96,6868.900000000001,9.0
590,L,300.4,309.7,1598.0,45.0,105,0,7530.4,4725.0,9.300000000000011
591,L,297.3,306.0,1671.0,32.4,180,0,5669.57,5832.0,8.699999999999989
592,M,300.3,309.9,1648.0,32.2,73,0,5557.02,2350.6000000000004,9.599999999999966
593,L,302.7,312.0,1502.0,52.9,224,1,8320.59,11849.6,9.300000000000011
594,L,299.4,309.8,1701.0,37.0,11,0,6590.75,407.0,10.400000000000034
595,M,297.7,308.3,1310.0,41.0,199,0,5624.5,8159.0,10.600000000000023
596,L,299.7,310.0,1522.0,47.7,103,0,7602.59,4913.1,10.300000000000011
597,M,298.3,308.1,1503.0,39.1,124,0,6154.1,4848.400000000001,9.800000000000011
598,L,301.2,310.9,1723.0,38.4,21,0,6928.59,806.4,9.699999999999989
599,L,299.7,308.9,1176.0,36.8,230,0,4531.94,8464.0,9.199999999999989
600,L,303.4,312.6,1348.0,34.8,166,0,4912.45,5776.799999999999,9.200000000000045
601,L,302.3,313.0,1850.0,41.3,46,0,8001.11,1899.8,10.699999999999989
602,L,299.7,307.9,1102.0,21.7,191,1,2504.21,4144.7,8.199999999999989
603,L,301.4,311.4,1683.0,36.3,43,0,6397.63,1560.8999999999999,10.0
604,L,299.2,308.9,1412.0,45.3,15,0,6698.25,679.5,9.699999999999989
605,L,300.1,310.7,1583.0,44.1,58,0,7310.52,2557.8,10.599999999999966
606,L,299.3,307.9,1791.0,54.0,239,1,10127.87,12906.0,8.599999999999966
607,L,301.5,311.5,1590.0,48.2,33,0,8025.51,1590.6000000000001,10.0
608,L,302.9,313.2,1794.0,44.0,173,0,8266.16,7612.0,10.300000000000011
609,L,301.6,309.7,1449.0,40.2,207,0,6099.9,8321.400000000001,8.099999999999966
610,M,301.8,310.8,1473.0,35.4,205,0,5460.53,7257.0,9.0
611,L,301.8,311.8,1678.0,44.9,197,0,7889.82,8845.3,10.0
612,M,301.1,311.6,1459.0,43.1,54,0,6585.08,2327.4,10.5
613,M,297.7,307.9,1644.0,36.2,119,0,6232.17,4307.8,10.199999999999989
614,L,303.4,314.0,1749.0,31.3,113,0,5732.75,3536.9,10.600000000000023
615,M,303.6,312.5,1693.0,39.4,73,0,6985.25,2876.2,8.899999999999977
616,H,299.5,307.9,1255.0,51.4,23,1,6755.16,1182.2,8.399999999999977
617,L,299.3,309.3,1476.0,41.0,154,0,6337.22,6314.0,10.0
618,L,301.2,310.0,1588.0,40.2,110,0,6685.06,4422.0,8.800000000000011
619,M,301.1,310.2,1494.0,44.1,241,0,6899.5,10628.1,9.099999999999966
620,M,299.6,310.5,1552.0,44.7,200,0,7264.87,8940.0,10.899999999999977
621,L,297.5,307.7,1590.0,42.4,239,0,7059.79,10133.6,10.199999999999989
622,L,300.6,310.0,1443.0,39.5,143,0,5968.87,5648.5,9.399999999999977
623,L,301.1,310.4,1503.0,34.8,129,0,5477.3,4489.2,9.299999999999955
624,L,301.5,312.1,1326.0,49.9,158,0,6929.03,7884.2,10.600000000000023
625,M,300.7,310.9,1452.0,35.6,62,0,5413.09,2207.2000000000003,10.199999999999989
626,L,299.5,308.2,1264.0,55.6,46,0,7359.54,2557.6,8.699999999999989
627,L,302.0,310.0,1558.0,41.4,18,0,6754.55,745.1999999999999,8.0
628,M,300.1,312.0,1503.0,40.4,55,0,6358.71,2222.0,11.899999999999977
629,L,299.1,307.8,1374.0,47.5,10,0,6834.53,475.0,8.699999999999989
630,L,299.6,310.2,1857.0,33.4,85,0,6495.12,2839.0,10.599999999999966
631,M,296.5,308.0,1494.0,45.6,220,0,7134.18,10032.0,11.5
632,M,299.6,309.8,1589.0,41.0,120,0,6822.39,4920.0,10.199999999999989
633,L,301.4,310.8,1423.0,44.0,222,0,6556.71,9768.0,9.400000000000034
634,L,300.7,309.3,1463.0,33.1,135,0,5071.09,4468.5,8.600000000000023
635,L,303.0,311.6,1596.0,33.0,73,0,5515.38,2409.0,8.600000000000023
636,L,299.5,309.9,1478.0,21.6,133,0,3343.16,2872.8,10.399999999999977
637,L,301.0,312.4,1538.0,35.3,158,0,5685.38,5577.4,11.399999999999977
638,L,301.6,311.2,1682.0,34.8,242,0,6129.62,8421.599999999999,9.599999999999966
639,L,304.7,314.1,1445.0,33.3,98,0,5038.96,3263.3999999999996,9.400000000000034
640,L,300.3,311.0,1299.0,38.8,49,0,5278.0,1901.1999999999998,10.699999999999989
641,L,297.9,307.2,1264.0,40.5,103,0,5360.81,4171.5,9.300000000000011
642,L,301.7,312.0,1795.0,44.9,249,1,8439.94,11180.1,10.300000000000011
643,L,303.7,313.8,1704.0,45.5,28,0,8119.13,1274.0,10.100000000000023
644,L,299.4,308.9,1655.0,46.4,20,0,8041.64,928.0,9.5
